1.225000e+01	2.016072e-02	4.321264e-04	8.144566e-07	1.136065e-09	1.204855e-02	7.906889e-04
1.250000e+01	1.786463e-02	4.344605e-04	7.296909e-07	1.119450e-09	9.725135e-03	7.639439e-04
1.275000e+01	1.517866e-02	4.364659e-04	6.510558e-07	1.103311e-09	7.961327e-03	7.368044e-04
1.300000e+01	1.242133e-02	4.381199e-04	5.786341e-07	1.087628e-09	6.600756e-03	7.096340e-04
1.325000e+01	9.833993e-03	4.394344e-04	5.122538e-07	1.072383e-09	5.534239e-03	6.827539e-04
1.350000e+01	7.565591e-03	4.404441e-04	4.515875e-07	1.057557e-09	4.685281e-03	6.564372e-04
1.375000e+01	5.681562e-03	4.411956e-04	3.962284e-07	1.043134e-09	3.999792e-03	6.309071e-04
1.400000e+01	4.184692e-03	4.417386e-04	3.457445e-07	1.029097e-09	3.439064e-03	6.063378e-04
1.425000e+01	3.038346e-03	4.421195e-04	2.997128e-07	1.015431e-09	2.975025e-03	5.828581e-04
1.450000e+01	2.186457e-03	4.423785e-04	2.577378e-07	1.002122e-09	2.587034e-03	5.605554e-04
1.475000e+01	1.568019e-03	4.425481e-04	2.194589e-07	9.891539e-10	2.259703e-03	5.394812e-04
1.500000e+01	1.126086e-03	4.426535e-04	1.845520e-07	9.765148e-10	1.981401e-03	5.196561e-04
1.525000e+01	8.122823e-04	4.427132e-04	1.527258e-07	9.641916e-10	1.743217e-03	5.010757e-04
1.550000e+01	5.882146e-04	4.427404e-04	1.237179e-07	9.521720e-10	1.538233e-03	4.837153e-04
1.575000e+01	4.249982e-04	4.427442e-04	9.728996e-08	9.404444e-10	1.361007e-03	4.675345e-04
1.600000e+01	3.018625e-04	4.427307e-04	7.322354e-08	9.289977e-10	1.207202e-03	4.524813e-04
1.625000e+01	2.044567e-04	4.427039e-04	5.131716e-08	9.178214e-10	1.073321e-03	4.384957e-04
1.650000e+01	1.232273e-04	4.426663e-04	3.138375e-08	9.069052e-10	9.565074e-04	4.255125e-04
1.675000e+01	5.203926e-05	4.426194e-04	1.324900e-08	8.962397e-10	8.544033e-04	4.134638e-04
1.700000e+01	-1.290555e-05	4.425642e-04	-3.249641e-09	8.858155e-10	7.650389e-04	4.022810e-04
1.725000e+01	-7.386820e-05	4.425013e-04	-1.826377e-08	8.756239e-10	6.867533e-04	3.918962e-04
1.750000e+01	-1.321367e-04	4.424312e-04	-3.193442e-08	8.656565e-10	6.181329e-04	3.822435e-04
1.775000e+01	-1.884072e-04	4.423540e-04	-4.439243e-08	8.559053e-10	5.579646e-04	3.732594e-04
1.800000e+01	-2.430323e-04	4.422700e-04	-5.575870e-08	8.463627e-10	5.051997e-04	3.648841e-04
1.825000e+01	-2.961763e-04	4.421794e-04	-6.614447e-08	8.370213e-10	4.589263e-04	3.570612e-04
1.850000e+01	-3.479087e-04	4.420823e-04	-7.565166e-08	8.278741e-10	4.183474e-04	3.497383e-04
1.875000e+01	-3.982576e-04	4.419790e-04	-8.437316e-08	8.189146e-10	3.827634e-04	3.428668e-04
1.900000e+01	-4.472384e-04	4.418696e-04	-9.239330e-08	8.101363e-10	3.515581e-04	3.364021e-04
1.925000e+01	-4.948677e-04	4.417543e-04	-9.978822e-08	8.015331e-10	3.241878e-04	3.303034e-04
1.950000e+01	-5.411690e-04	4.416331e-04	-1.066264e-07	7.930993e-10	3.001720e-04	3.245335e-04
1.975000e+01	-5.861736e-04	4.415064e-04	-1.129690e-07	7.848292e-10	2.790855e-04	3.190585e-04
2.000000e+01	-6.299191e-04	4.413741e-04	-1.188707e-07	7.767175e-10	2.605519e-04	3.138481e-04
2.025000e+01	-6.724477e-04	4.412366e-04	-1.243797e-07	7.687591e-10	2.442385e-04	3.088747e-04
2.050000e+01	-7.138040e-04	4.410938e-04	-1.295389e-07	7.609492e-10	2.298510e-04	3.041135e-04
2.075000e+01	-7.540328e-04	4.409461e-04	-1.343856e-07	7.532830e-10	2.171296e-04	2.995424e-04
2.100000e+01	-7.931773e-04	4.407934e-04	-1.389527e-07	7.457562e-10	2.058452e-04	2.951415e-04
2.125000e+01	-8.312786e-04	4.406359e-04	-1.432686e-07	7.383645e-10	1.957962e-04	2.908931e-04
2.150000e+01	-8.683737e-04	4.404738e-04	-1.473582e-07	7.311036e-10	1.868058e-04	2.867814e-04
2.175000e+01	-9.044959e-04	4.403071e-04	-1.512425e-07	7.239698e-10	1.787187e-04	2.827922e-04
2.200000e+01	-9.396740e-04	4.401360e-04	-1.549399e-07	7.169593e-10	1.713996e-04	2.789131e-04
2.225000e+01	-9.739323e-04	4.399606e-04	-1.584659e-07	7.100684e-10	1.647304e-04	2.751329e-04
2.250000e+01	-1.007291e-03	4.397809e-04	-1.618336e-07	7.032938e-10	1.586087e-04	2.714419e-04
2.275000e+01	-1.039765e-03	4.395972e-04	-1.650541e-07	6.966320e-10	1.529457e-04	2.678312e-04
2.300000e+01	-1.071367e-03	4.394094e-04	-1.681366e-07	6.900800e-10	1.476649e-04	2.642931e-04
2.325000e+01	-1.102105e-03	4.392178e-04	-1.710886e-07	6.836346e-10	1.427007e-04	2.608208e-04
2.350000e+01	-1.131984e-03	4.390223e-04	-1.739166e-07	6.772930e-10	1.379968e-04	2.574082e-04
2.375000e+01	-1.161006e-03	4.388231e-04	-1.766256e-07	6.710524e-10	1.335055e-04	2.540500e-04
2.400000e+01	-1.189172e-03	4.386204e-04	-1.792196e-07	6.649100e-10	1.291863e-04	2.507415e-04
2.425000e+01	-1.216478e-03	4.384141e-04	-1.817019e-07	6.588633e-10	1.250051e-04	2.474784e-04
2.450000e+01	-1.242922e-03	4.382045e-04	-1.840750e-07	6.529097e-10	1.209336e-04	2.442572e-04
2.475000e+01	-1.268499e-03	4.379915e-04	-1.863409e-07	6.470470e-10	1.169482e-04	2.410746e-04
2.500000e+01	-1.293202e-03	4.377754e-04	-1.885009e-07	6.412727e-10	1.130295e-04	2.379276e-04
2.525000e+01	-1.317025e-03	4.375562e-04	-1.905561e-07	6.355847e-10	1.091620e-04	2.348139e-04
2.550000e+01	-1.339963e-03	4.373340e-04	-1.925073e-07	6.299808e-10	1.053329e-04	2.317312e-04
2.575000e+01	-1.362006e-03	4.371090e-04	-1.943548e-07	6.244591e-10	1.015325e-04	2.286775e-04
2.600000e+01	-1.383150e-03	4.368812e-04	-1.960990e-07	6.190175e-10	9.775320e-05	2.256511e-04
2.625000e+01	-1.403387e-03	4.366507e-04	-1.977400e-07	6.136541e-10	9.398939e-05	2.226505e-04
2.650000e+01	-1.422711e-03	4.364177e-04	-1.992779e-07	6.083671e-10	9.023711e-05	2.196743e-04
2.675000e+01	-1.441118e-03	4.361822e-04	-2.007126e-07	6.031548e-10	8.649378e-05	2.167213e-04
2.700000e+01	-1.458602e-03	4.359445e-04	-2.020442e-07	5.980155e-10	8.275798e-05	2.137906e-04
2.725000e+01	-1.475159e-03	4.357045e-04	-2.032727e-07	5.929475e-10	7.902924e-05	2.108812e-04
2.750000e+01	-1.490788e-03	4.354624e-04	-2.043980e-07	5.879492e-10	7.530789e-05	2.079922e-04
2.775000e+01	-1.505484e-03	4.352184e-04	-2.054203e-07	5.830191e-10	7.159488e-05	2.051230e-04
2.800000e+01	-1.519248e-03	4.349724e-04	-2.063396e-07	5.781558e-10	6.789169e-05	2.022729e-04
2.825000e+01	-1.532080e-03	4.347247e-04	-2.071562e-07	5.733578e-10	6.420018e-05	1.994415e-04
2.850000e+01	-1.543980e-03	4.344754e-04	-2.078704e-07	5.686237e-10	6.052252e-05	1.966281e-04
2.875000e+01	-1.554950e-03	4.342246e-04	-2.084825e-07	5.639523e-10	5.686110e-05	1.938323e-04
2.900000e+01	-1.564994e-03	4.339723e-04	-2.089930e-07	5.593423e-10	5.321847e-05	1.910538e-04
2.925000e+01	-1.574115e-03	4.337187e-04	-2.094025e-07	5.547923e-10	4.959729e-05	1.882923e-04
2.950000e+01	-1.582318e-03	4.334640e-04	-2.097117e-07	5.503013e-10	4.600024e-05	1.855474e-04
2.975000e+01	-1.589609e-03	4.332082e-04	-2.099214e-07	5.458680e-10	4.243002e-05	1.828188e-04
3.000000e+01	-1.595996e-03	4.329514e-04	-2.100323e-07	5.414913e-10	3.888931e-05	1.801063e-04
3.025000e+01	-1.601485e-03	4.326937e-04	-2.100456e-07	5.371702e-10	3.538071e-05	1.774098e-04
3.050000e+01	-1.606086e-03	4.324354e-04	-2.099622e-07	5.329035e-10	3.190676e-05	1.747289e-04
3.075000e+01	-1.609807e-03	4.321764e-04	-2.097834e-07	5.286903e-10	2.846989e-05	1.720636e-04
3.100000e+01	-1.612660e-03	4.319168e-04	-2.095103e-07	5.245296e-10	2.507239e-05	1.694137e-04
3.125000e+01	-1.614654e-03	4.316569e-04	-2.091443e-07	5.204204e-10	2.171646e-05	1.667790e-04
3.150000e+01	-1.615802e-03	4.313967e-04	-2.086869e-07	5.163618e-10	1.840413e-05	1.641595e-04
3.175000e+01	-1.616115e-03	4.311363e-04	-2.081395e-07	5.123528e-10	1.513729e-05	1.615549e-04
3.200000e+01	-1.615607e-03	4.308757e-04	-2.075036e-07	5.083927e-10	1.191766e-05	1.589652e-04
3.225000e+01	-1.614291e-03	4.306152e-04	-2.067809e-07	5.044804e-10	8.746826e-06	1.563902e-04
