8.250000e+00	8.773563e-03	1.078283e-01	1.524039e-02	2.910001e-04	1.298745e-03	1.381984e-01	2.142564e-03	2.405354e-01	2.614362e-02	1.706186e-01	1.591323e-01
8.500000e+00	8.773568e-03	1.078283e-01	1.524040e-02	2.909972e-04	1.298744e-03	1.381984e-01	2.142547e-03	2.650750e-01	2.572588e-02	1.779696e-01	1.597951e-01
8.750000e+00	8.773574e-03	1.078283e-01	1.524041e-02	2.909944e-04	1.298744e-03	1.381984e-01	2.142531e-03	2.907910e-01	2.534068e-02	1.840672e-01	1.604254e-01
9.000000e+00	8.773579e-03	1.078283e-01	1.524042e-02	2.909916e-04	1.298744e-03	1.381984e-01	2.142515e-03	3.173752e-01	2.498538e-02	1.888520e-01	1.610256e-01
9.250000e+00	8.773584e-03	1.078283e-01	1.524043e-02	2.909890e-04	1.298744e-03	1.381984e-01	2.142499e-03	3.443649e-01	2.465751e-02	1.923688e-01	1.615978e-01
9.500000e+00	8.773589e-03	1.078283e-01	1.524044e-02	2.909864e-04	1.298743e-03	1.381984e-01	2.142483e-03	3.711342e-01	2.435476e-02	1.947682e-01	1.621439e-01
9.750000e+00	8.773593e-03	1.078283e-01	1.524045e-02	2.909840e-04	1.298743e-03	1.381984e-01	2.142467e-03	3.969202e-01	2.407499e-02	1.962829e-01	1.626658e-01
1.000000e+01	8.773598e-03	1.078283e-01	1.524046e-02	2.909816e-04	1.298743e-03	1.381984e-01	2.142451e-03	4.209006e-01	2.381617e-02	1.971781e-01	1.631649e-01
1.025000e+01	8.773602e-03	1.078283e-01	1.524047e-02	2.909793e-04	1.298742e-03	1.381984e-01	2.142436e-03	4.423202e-01	2.357640e-02	1.976938e-01	1.636428e-01
1.050000e+01	8.773606e-03	1.078283e-01	1.524049e-02	2.909770e-04	1.298742e-03	1.381984e-01	2.142420e-03	4.606432e-01	2.335388e-02	1.980024e-01	1.641007e-01
1.075000e+01	8.773610e-03	1.078283e-01	1.524050e-02	2.909748e-04	1.298742e-03	1.381984e-01	2.142405e-03	4.756752e-01	2.314688e-02	1.982027e-01	1.645399e-01
1.100000e+01	8.773614e-03	1.078283e-01	1.524051e-02	2.909727e-04	1.298741e-03	1.381984e-01	2.142390e-03	4.875858e-01	2.295378e-02	1.983418e-01	1.649613e-01
1.125000e+01	8.773617e-03	1.078283e-01	1.524052e-02	2.909707e-04	1.298741e-03	1.381984e-01	2.142375e-03	4.968117e-01	2.277307e-02	1.984420e-01	1.653659e-01
1.150000e+01	8.773620e-03	1.078283e-01	1.524053e-02	2.909687e-04	1.298741e-03	1.381984e-01	2.142360e-03	5.038948e-01	2.260335e-02	1.985154e-01	1.657544e-01
1.175000e+01	8.773624e-03	1.078283e-01	1.524054e-02	2.909668e-04	1.298740e-03	1.381984e-01	2.142346e-03	5.093482e-01	2.244336e-02	1.985701e-01	1.661277e-01
1.200000e+01	8.773627e-03	1.078283e-01	1.524055e-02	2.909649e-04	1.298740e-03	1.381984e-01	2.142331e-03	5.135907e-01	2.229199e-02	1.986117e-01	1.664863e-01
1.225000e+01	8.773629e-03	1.078283e-01	1.524056e-02	2.909631e-04	1.298740e-03	1.381984e-01	2.142317e-03	5.169381e-01	2.214827e-02	1.986440e-01	1.668310e-01
1.250000e+01	8.773632e-03	1.078283e-01	1.524057e-02	2.909613e-04	1.298739e-03	1.381984e-01	2.142302e-03	5.196195e-01	2.201140e-02	1.986695e-01	1.671622e-01
1.275000e+01	8.773635e-03	1.078283e-01	1.524058e-02	2.909596e-04	1.298739e-03	1.381984e-01	2.142288e-03	5.217991e-01	2.188070e-02	1.986900e-01	1.674805e-01
1.300000e+01	8.773637e-03	1.078283e-01	1.524059e-02	2.909579e-04	1.298738e-03	1.381984e-01	2.142274e-03	5.235948e-01	2.175560e-02	1.987067e-01	1.677863e-01
1.325000e+01	8.773639e-03	1.078283e-01	1.524060e-02	2.909563e-04	1.298738e-03	1.381984e-01	2.142260e-03	5.250920e-01	2.163567e-02	1.987206e-01	1.680803e-01
1.350000e+01	8.773641e-03	1.078283e-01	1.524061e-02	2.909547e-04	1.298738e-03	1.381985e-01	2.142247e-03	5.263535e-01	2.152055e-02	1.987322e-01	1.683628e-01
1.375000e+01	8.773643e-03	1.078283e-01	1.524062e-02	2.909532e-04	1.298737e-03	1.381985e-01	2.142233e-03	5.274260e-01	2.140995e-02	1.987421e-01	1.686343e-01
1.400000e+01	8.773645e-03	1.078283e-01	1.524063e-02	2.909517e-04	1.298737e-03	1.381985e-01	2.142220e-03	5.283449e-01	2.130366e-02	1.987505e-01	1.688952e-01
1.425000e+01	8.773647e-03	1.078283e-01	1.524064e-02	2.909502e-04	1.298737e-03	1.381985e-01	2.142206e-03	5.291375e-01	2.120152e-02	1.987577e-01	1.691459e-01
1.450000e+01	8.773648e-03	1.078283e-01	1.524066e-02	2.909488e-04	1.298736e-03	1.381985e-01	2.142193e-03	5.298249e-01	2.110338e-02	1.987639e-01	1.693870e-01
1.475000e+01	8.773650e-03	1.078283e-01	1.524067e-02	2.909474e-04	1.298736e-03	1.381985e-01	2.142180e-03	5.304240e-01	2.100915e-02	1.987694e-01	1.696187e-01
1.500000e+01	8.773651e-03	1.078282e-01	1.524068e-02	2.909460e-04	1.298736e-03	1.381985e-01	2.142167e-03	5.309483e-01	2.091874e-02	1.987741e-01	1.698414e-01
1.525000e+01	8.773652e-03	1.078282e-01	1.524069e-02	2.909447e-04	1.298735e-03	1.381985e-01	2.142155e-03	5.314089e-01	2.083207e-02	1.987783e-01	1.700557e-01
1.550000e+01	8.773653e-03	1.078282e-01	1.524070e-02	2.909434e-04	1.298735e-03	1.381985e-01	2.142142e-03	5.318147e-01	2.074907e-02	1.987819e-01	1.702617e-01
1.575000e+01	8.773654e-03	1.078282e-01	1.524071e-02	2.909421e-04	1.298735e-03	1.381985e-01	2.142129e-03	5.321732e-01	2.066969e-02	1.987851e-01	1.704600e-01
1.600000e+01	8.773655e-03	1.078282e-01	1.524072e-02	2.909409e-04	1.298734e-03	1.381985e-01	2.142117e-03	5.324909e-01	2.059385e-02	1.987880e-01	1.706508e-01
1.625000e+01	8.773655e-03	1.078282e-01	1.524073e-02	2.909396e-04	1.298734e-03	1.381985e-01	2.142105e-03	5.327730e-01	2.052148e-02	1.987905e-01	1.708345e-01
1.650000e+01	8.773656e-03	1.078282e-01	1.524074e-02	2.909385e-04	1.298733e-03	1.381985e-01	2.142093e-03	5.330241e-01	2.045251e-02	1.987928e-01	1.710114e-01
1.675000e+01	8.773656e-03	1.078282e-01	1.524075e-02	2.909373e-04	1.298733e-03	1.381985e-01	2.142081e-03	5.332481e-01	2.038686e-02	1.987948e-01	1.711819e-01
1.700000e+01	8.773657e-03	1.078282e-01	1.524076e-02	2.909362e-04	1.298733e-03	1.381985e-01	2.142069e-03	5.334484e-01	2.032445e-02	1.987966e-01	1.713463e-01
1.725000e+01	8.773657e-03	1.078282e-01	1.524077e-02	2.909350e-04	1.298732e-03	1.381985e-01	2.142057e-03	5.336280e-01	2.026519e-02	1.987982e-01	1.715048e-01
1.750000e+01	8.773657e-03	1.078282e-01	1.524078e-02	2.909339e-04	1.298732e-03	1.381985e-01	2.142045e-03	5.337895e-01	2.020898e-02	1.987996e-01	1.716578e-01
1.775000e+01	8.773657e-03	1.078282e-01	1.524079e-02	2.909329e-04	1.298732e-03	1.381985e-01	2.142034e-03	5.339350e-01	2.015573e-02	1.988009e-01	1.718054e-01
1.800000e+01	8.773657e-03	1.078282e-01	1.524080e-02	2.909318e-04	1.298731e-03	1.381985e-01	2.142022e-03	5.340666e-01	2.010533e-02	1.988021e-01	1.719481e-01
1.825000e+01	8.773656e-03	1.078282e-01	1.524081e-02	2.909308e-04	1.298731e-03	1.381985e-01	2.142011e-03	5.341859e-01	2.005769e-02	1.988031e-01	1.720860e-01
1.850000e+01	8.773656e-03	1.078282e-01	1.524082e-02	2.909298e-04	1.298730e-03	1.381985e-01	2.142000e-03	5.342944e-01	2.001270e-02	1.988041e-01	1.722193e-01
1.875000e+01	8.773656e-03	1.078282e-01	1.524083e-02	2.909288e-04	1.298730e-03	1.381985e-01	2.141989e-03	5.343936e-01	1.997025e-02	1.988050e-01	1.723483e-01
1.900000e+01	8.773655e-03	1.078282e-01	1.524084e-02	2.909278e-04	1.298730e-03	1.381985e-01	2.141978e-03	5.344844e-01	1.993023e-02	1.988058e-01	1.724732e-01
1.925000e+01	8.773654e-03	1.078282e-01	1.524085e-02	2.909268e-04	1.298729e-03	1.381985e-01	2.141967e-03	5.345681e-01	1.989254e-02	1.988065e-01	1.725942e-01
1.950000e+01	8.773654e-03	1.078282e-01	1.524086e-02	2.909259e-04	1.298729e-03	1.381985e-01	2.141956e-03	5.346454e-01	1.985707e-02	1.988072e-01	1.727116e-01
1.975000e+01	8.773653e-03	1.078282e-01	1.524087e-02	2.909250e-04	1.298728e-03	1.381986e-01	2.141945e-03	5.347171e-01	1.982371e-02	1.988079e-01	1.728253e-01
2.000000e+01	8.773652e-03	1.078282e-01	1.524088e-02	2.909241e-04	1.298728e-03	1.381986e-01	2.141935e-03	5.347839e-01	1.979237e-02	1.988085e-01	1.729358e-01
2.025000e+01	8.773651e-03	1.078282e-01	1.524089e-02	2.909232e-04	1.298728e-03	1.381986e-01	2.141924e-03	5.348464e-01	1.976294e-02	1.988090e-01	1.730431e-01
2.050000e+01	8.773650e-03	1.078282e-01	1.524090e-02	2.909223e-04	1.298727e-03	1.381986e-01	2.141914e-03	5.349051e-01	1.973532e-02	1.988095e-01	1.731473e-01
2.075000e+01	8.773649e-03	1.078282e-01	1.524091e-02	2.909214e-04	1.298727e-03	1.381986e-01	2.141904e-03	5.349604e-01	1.970942e-02	1.988100e-01	1.732487e-01
2.100000e+01	8.773647e-03	1.078282e-01	1.524092e-02	2.909206e-04	1.298727e-03	1.381986e-01	2.141894e-03	5.350128e-01	1.968514e-02	1.988105e-01	1.733473e-01
2.125000e+01	8.773646e-03	1.078282e-01	1.524093e-02	2.909197e-04	1.298726e-03	1.381986e-01	2.141884e-03	5.350625e-01	1.966239e-02	1.988109e-01	1.734433e-01
2.150000e+01	8.773644e-03	1.078282e-01	1.524094e-02	2.909189e-04	1.298726e-03	1.381986e-01	2.141874e-03	5.351099e-01	1.964109e-02	1.988114e-01	1.735368e-01
2.175000e+01	8.773643e-03	1.078282e-01	1.524095e-02	2.909181e-04	1.298725e-03	1.381986e-01	2.141864e-03	5.351551e-01	1.962116e-02	1.988118e-01	1.736279e-01
2.200000e+01	8.773641e-03	1.078282e-01	1.524096e-02	2.909173e-04	1.298725e-03	1.381986e-01	2.141854e-03	5.351985e-01	1.960251e-02	1.988121e-01	1.737167e-01
2.225000e+01	8.773640e-03	1.078282e-01	1.524097e-02	2.909165e-04	1.298725e-03	1.381986e-01	2.141845e-03	5.352401e-01	1.958507e-02	1.988125e-01	1.738034e-01
2.250000e+01	8.773638e-03	1.078282e-01	1.524098e-02	2.909157e-04	1.298724e-03	1.381986e-01	2.141835e-03	5.352802e-01	1.956876e-02	1.988129e-01	1.738881e-01
2.275000e+01	8.773636e-03	1.078282e-01	1.524099e-02	2.909150e-04	1.298724e-03	1.381986e-01	2.141826e-03	5.353188e-01	1.955352e-02	1.988132e-01	1.739707e-01
2.300000e+01	8.773634e-03	1.078282e-01	1.524100e-02	2.909142e-04	1.298723e-03	1.381986e-01	2.141817e-03	5.353560e-01	1.953927e-02	1.988135e-01	1.740515e-01
2.325000e+01	8.773632e-03	1.078282e-01	1.524101e-02	2.909135e-04	1.298723e-03	1.381986e-01	2.141807e-03	5.353920e-01	1.952596e-02	1.988139e-01	1.741304e-01
2.350000e+01	8.773630e-03	1.078282e-01	1.524102e-02	2.909127e-04	1.298723e-03	1.381986e-01	2.141798e-03	5.354268e-01	1.951353e-02	1.988142e-01	1.742076e-01
2.375000e+01	8.773628e-03	1.078282e-01	1.524103e-02	2.909120e-04	1.298722e-03	1.381986e-01	2.141789e-03	5.354604e-01	1.950192e-02	1.988145e-01	1.742832e-01
2.400000e+01	8.773625e-03	1.078282e-01	1.524104e-02	2.909113e-04	1.298722e-03	1.381986e-01	2.141780e-03	5.354929e-01	1.949107e-02	1.988148e-01	1.743571e-01
2.425000e+01	8.773623e-03	1.078282e-01	1.524105e-02	2.909106e-04	1.298721e-03	1.381986e-01	2.141771e-03	5.355244e-01	1.948094e-02	1.988150e-01	1.744295e-01
2.450000e+01	8.773621e-03	1.078282e-01	1.524106e-02	2.909099e-04	1.298721e-03	1.381986e-01	2.141763e-03	5.355549e-01	1.947147e-02	1.988153e-01	1.745004e-01
2.475000e+01	8.773618e-03	1.078282e-01	1.524107e-02	2.909092e-04	1.298720e-03	1.381986e-01	2.141754e-03	5.355844e-01	1.946263e-02	1.988156e-01	1.745700e-01
2.500000e+01	8.773616e-03	1.078282e-01	1.524108e-02	2.909085e-04	1.298720e-03	1.381986e-01	2.141745e-03	5.356129e-01	1.945436e-02	1.988158e-01	1.746381e-01
2.525000e+01	8.773613e-03	1.078282e-01	1.524109e-02	2.909079e-04	1.298720e-03	1.381986e-01	2.141737e-03	5.356404e-01	1.944663e-02	1.988161e-01	1.747049e-01
2.550000e+01	8.773611e-03	1.078282e-01	1.524110e-02	2.909072e-04	1.298719e-03	1.381986e-01	2.141728e-03	5.356670e-01	1.943940e-02	1.988163e-01	1.747705e-01
2.575000e+01	8.773608e-03	1.078282e-01	1.524111e-02	2.909065e-04	1.298719e-03	1.381986e-01	2.141720e-03	5.356926e-01	1.943264e-02	1.988165e-01	1.748348e-01
2.600000e+01	8.773605e-03	1.078282e-01	1.524112e-02	2.909059e-04	1.298718e-03	1.381986e-01	2.141712e-03	5.357173e-01	1.942631e-02	1.988168e-01	1.748979e-01
2.625000e+01	8.773602e-03	1.078282e-01	1.524113e-02	2.909052e-04	1.298718e-03	1.381986e-01	2.141704e-03	5.357410e-01	1.942038e-02	1.988170e-01	1.749599e-01
2.650000e+01	8.773599e-03	1.078282e-01	1.524114e-02	2.909046e-04	1.298718e-03	1.381987e-01	2.141696e-03	5.357638e-01	1.941482e-02	1.988172e-01	1.750207e-01
2.675000e+01	8.773596e-03	1.078282e-01	1.524115e-02	2.909040e-04	1.298717e-03	1.381987e-01	2.141688e-03	5.357857e-01	1.940960e-02	1.988174e-01	1.750805e-01
2.700000e+01	8.773593e-03	1.078282e-01	1.524116e-02	2.909034e-04	1.298717e-03	1.381987e-01	2.141680e-03	5.358067e-01	1.940469e-02	1.988175e-01	1.751392e-01
2.725000e+01	8.773590e-03	1.078282e-01	1.524117e-02	2.909028e-04	1.298716e-03	1.381987e-01	2.141672e-03	5.358268e-01	1.940008e-02	1.988177e-01	1.751969e-01
2.750000e+01	8.773587e-03	1.078282e-01	1.524118e-02	2.909022e-04	1.298716e-03	1.381987e-01	2.141664e-03	5.358459e-01	1.939574e-02	1.988179e-01	1.752536e-01
2.775000e+01	8.773584e-03	1.078282e-01	1.524119e-02	2.909016e-04	1.298715e-03	1.381987e-01	2.141656e-03	5.358641e-01	1.939164e-02	1.988181e-01	1.753093e-01
2.800000e+01	8.773581e-03	1.078282e-01	1.524120e-02	2.909010e-04	1.298715e-03	1.381987e-01	2.141649e-03	5.358814e-01	1.938777e-02	1.988182e-01	1.753641e-01
2.825000e+01	8.773578e-03	1.078282e-01	1.524121e-02	2.909004e-04	1.298715e-03	1.381987e-01	2.141641e-03	5.358977e-01	1.938411e-02	1.988183e-01	1.754180e-01
2.850000e+01	8.773574e-03	1.078282e-01	1.524122e-02	2.908998e-04	1.298714e-03	1.381987e-01	2.141634e-03	5.359132e-01	1.938064e-02	1.988185e-01	1.754710e-01
2.875000e+01	8.773571e-03	1.078282e-01	1.524123e-02	2.908992e-04	1.298714e-03	1.381987e-01	2.141626e-03	5.359277e-01	1.937735e-02	1.988186e-01	1.755231e-01
2.900000e+01	8.773567e-03	1.078282e-01	1.524124e-02	2.908987e-04	1.298713e-03	1.381987e-01	2.141619e-03	5.359414e-01	1.937421e-02	1.988187e-01	1.755743e-01
2.925000e+01	8.773564e-03	1.078282e-01	1.524125e-02	2.908981e-04	1.298713e-03	1.381987e-01	2.141612e-03	5.359541e-01	1.937122e-02	1.988188e-01	1.756247e-01
2.950000e+01	8.773560e-03	1.078282e-01	1.524126e-02	2.908975e-04	1.298712e-03	1.381987e-01	2.141605e-03	5.359659e-01	1.936836e-02	1.988190e-01	1.756743e-01
2.975000e+01	8.773557e-03	1.078282e-01	1.524127e-02	2.908970e-04	1.298712e-03	1.381987e-01	2.141598e-03	5.359769e-01	1.936561e-02	1.988191e-01	1.757231e-01
3.000000e+01	8.773553e-03	1.078282e-01	1.524128e-02	2.908964e-04	1.298712e-03	1.381987e-01	2.141591e-03	5.359870e-01	1.936298e-02	1.988191e-01	1.757711e-01
3.025000e+01	8.773549e-03	1.078282e-01	1.524128e-02	2.908959e-04	1.298711e-03	1.381987e-01	2.141584e-03	5.359962e-01	1.936044e-02	1.988192e-01	1.758183e-01
3.050000e+01	8.773546e-03	1.078282e-01	1.524129e-02	2.908954e-04	1.298711e-03	1.381987e-01	2.141577e-03	5.360045e-01	1.935799e-02	1.988193e-01	1.758648e-01
3.075000e+01	8.773542e-03	1.078282e-01	1.524130e-02	2.908948e-04	1.298710e-03	1.381987e-01	2.141570e-03	5.360120e-01	1.935561e-02	1.988194e-01	1.759105e-01
3.100000e+01	8.773538e-03	1.078282e-01	1.524131e-02	2.908943e-04	1.298710e-03	1.381987e-01	2.141563e-03	5.360186e-01	1.935330e-02	1.988194e-01	1.759555e-01
3.125000e+01	8.773534e-03	1.078282e-01	1.524132e-02	2.908938e-04	1.298709e-03	1.381987e-01	2.141556e-03	5.360244e-01	1.935105e-02	1.988195e-01	1.759998e-01
3.150000e+01	8.773530e-03	1.078282e-01	1.524133e-02	2.908933e-04	1.298709e-03	1.381987e-01	2.141550e-03	5.360294e-01	1.934885e-02	1.988195e-01	1.760433e-01
3.175000e+01	8.773526e-03	1.078282e-01	1.524134e-02	2.908928e-04	1.298708e-03	1.381987e-01	2.141543e-03	5.360335e-01	1.934670e-02	1.988196e-01	1.760862e-01
3.200000e+01	8.773522e-03	1.078282e-01	1.524135e-02	2.908923e-04	1.298708e-03	1.381987e-01	2.141537e-03	5.360369e-01	1.934458e-02	1.988196e-01	1.761284e-01
3.225000e+01	8.773518e-03	1.078282e-01	1.524136e-02	2.908918e-04	1.298708e-03	1.381987e-01	2.141530e-03	5.360394e-01	1.934250e-02	1.988196e-01	1.761699e-01
3.250000e+01	8.773514e-03	1.078282e-01	1.524137e-02	2.908913e-04	1.298707e-03	1.381987e-01	2.141524e-03	5.360412e-01	1.934044e-02	1.988196e-01	1.762107e-01
3.275000e+01	8.773510e-03	1.078282e-01	1.524138e-02	2.908908e-04	1.298707e-03	1.381987e-01	2.141518e-03	5.360422e-01	1.933840e-02	1.988196e-01	1.762509e-01
3.300000e+01	8.773506e-03	1.078282e-01	1.524139e-02	2.908903e-04	1.298706e-03	1.381987e-01	2.141511e-03	5.360425e-01	1.933638e-02	1.988196e-01	1.762904e-01
3.325000e+01	8.773502e-03	1.078282e-01	1.524140e-02	2.908898e-04	1.298706e-03	1.381987e-01	2.141505e-03	5.360420e-01	1.933436e-02	1.988196e-01	1.763293e-01
3.350000e+01	8.773497e-03	1.078282e-01	1.524141e-02	2.908893e-04	1.298705e-03	1.381987e-01	2.141499e-03	5.360408e-01	1.933236e-02	1.988196e-01	1.763676e-01
3.375000e+01	8.773493e-03	1.078282e-01	1.524142e-02	2.908889e-04	1.298705e-03	1.381987e-01	2.141493e-03	5.360389e-01	1.933036e-02	1.988196e-01	1.764052e-01
3.400000e+01	8.773489e-03	1.078282e-01	1.524143e-02	2.908884e-04	1.298704e-03	1.381988e-01	2.141487e-03	5.360362e-01	1.932835e-02	1.988196e-01	1.764422e-01
3.425000e+01	8.773485e-03	1.078282e-01	1.524144e-02	2.908879e-04	1.298704e-03	1.381988e-01	2.141481e-03	5.360329e-01	1.932634e-02	1.988195e-01	1.764786e-01
3.450000e+01	8.773480e-03	1.078282e-01	1.524144e-02	2.908875e-04	1.298704e-03	1.381988e-01	2.141475e-03	5.360289e-01	1.932433e-02	1.988195e-01	1.765144e-01
3.475000e+01	8.773476e-03	1.078282e-01	1.524145e-02	2.908870e-04	1.298703e-03	1.381988e-01	2.141469e-03	5.360243e-01	1.932230e-02	1.988195e-01	1.765496e-01
3.500000e+01	8.773471e-03	1.078282e-01	1.524146e-02	2.908866e-04	1.298703e-03	1.381988e-01	2.141464e-03	5.360190e-01	1.932026e-02	1.988194e-01	1.765841e-01
3.525000e+01	8.773467e-03	1.078282e-01	1.524147e-02	2.908861e-04	1.298702e-03	1.381988e-01	2.141458e-03	5.360131e-01	1.931821e-02	1.988194e-01	1.766182e-01
3.550000e+01	8.773462e-03	1.078282e-01	1.524148e-02	2.908857e-04	1.298702e-03	1.381988e-01	2.141452e-03	5.360065e-01	1.931613e-02	1.988193e-01	1.766516e-01
3.575000e+01	8.773458e-03	1.078282e-01	1.524149e-02	2.908852e-04	1.298701e-03	1.381988e-01	2.141447e-03	5.359994e-01	1.931404e-02	1.988193e-01	1.766844e-01
3.600000e+01	8.773453e-03	1.078282e-01	1.524150e-02	2.908848e-04	1.298701e-03	1.381988e-01	2.141441e-03	5.359917e-01	1.931192e-02	1.988192e-01	1.767167e-01
