2.500000e+00	5.338812e-02	3.705128e-01	-4.353910e+01	-3.658517e+02	-2.724186e-03	-2.289087e-02	-5.578552e-03	-3.892295e-02	-1.566596e-01	-1.754598e-02	3.825870e-02	-5.906018e-04	-6.728828e-05	1.399571e-03	3.085648e-02	3.077331e-02	2.255734e-01	2.655202e-02	1.936353e-01	4.474335e-04	1.572824e-05	1.969619e-08	1.629197e-02	2.404795e-02	8.193817e-01
2.750000e+00	5.684537e-02	3.812968e-01	-3.412036e-01	-3.111626e+00	-1.027634e-03	-9.371573e-03	-3.537884e-03	-2.677025e-02	-3.468674e-01	-3.874768e-02	4.879798e-01	-1.627116e-03	-1.989760e-04	2.869303e-03	2.987809e-02	5.911561e-02	4.115855e-01	5.582733e-01	4.067520e+00	2.357087e-04	2.114478e-05	7.544353e-12	2.322596e-01	3.078305e-02	1.047206e+00
3.000000e+00	5.678122e-02	3.812814e-01	-2.310080e-03	-2.112237e-02	-9.978615e-04	-9.124014e-03	-3.205429e-03	-2.682831e-02	-5.337178e-01	-6.001862e-02	7.812895e-01	-2.504555e-03	-3.071060e-04	3.965927e-03	2.882558e-02	5.995796e-02	4.158126e-01	9.928034e-01	7.027046e+00	2.877725e-04	2.279711e-05	6.519322e-12	2.358335e-01	3.089149e-02	1.051424e+00
3.250000e+00	5.667552e-02	3.810661e-01	-1.666955e-05	-1.518332e-04	-1.024500e-03	-9.331575e-03	-3.028870e-03	-2.729511e-02	-6.607510e-01	-7.474316e-02	9.455716e-01	-3.136174e-03	-3.831962e-04	4.674284e-03	2.781611e-02	5.751147e-02	4.135747e-01	1.281188e+00	8.785938e+00	3.479027e-04	2.435359e-05	7.354559e-12	2.328928e-01	3.074015e-02	1.047942e+00
3.500000e+00	5.656139e-02	3.807768e-01	-1.383779e-07	-1.252620e-06	-1.076428e-03	-9.744008e-03	-2.920351e-03	-2.793975e-02	-7.587457e-01	-8.625357e-02	1.031621e+00	-3.652102e-03	-4.436524e-04	5.178770e-03	2.685253e-02	5.400314e-02	4.083665e-01	1.464673e+00	9.731642e+00	4.130631e-04	2.587700e-05	9.355713e-12	2.267477e-01	3.053670e-02	1.040989e+00
3.750000e+00	5.644504e-02	3.804511e-01	-1.365469e-09	-1.227789e-08	-1.140498e-03	-1.025501e-02	-2.847782e-03	-2.866416e-02	-8.415840e-01	-9.606221e-02	1.072143e+00	-4.101625e-03	-4.951378e-04	5.558724e-03	2.593588e-02	5.000905e-02	4.016760e-01	1.576028e+00	1.015080e+01	4.817140e-04	2.739469e-05	1.260908e-11	2.186123e-01	3.036431e-02	1.032367e+00
4.000000e+00	5.633027e-02	3.801127e-01	-1.608241e-11	-1.437008e-10	-1.208381e-03	-1.079722e-02	-2.795051e-03	-2.940626e-02	-9.148403e-01	-1.047796e-01	1.087043e+00	-4.500116e-03	-5.400585e-04	5.853680e-03	2.506644e-02	4.579662e-02	3.944312e-01	1.639091e+00	1.023987e+01	5.524335e-04	2.892720e-05	1.730670e-11	2.093535e-01	3.026283e-02	1.023215e+00
4.250000e+00	5.621941e-02	3.797768e-01	-2.235943e-13	-1.986851e-12	-1.274955e-03	-1.132921e-02	-2.753127e-03	-3.012800e-02	-9.805454e-01	-1.126311e-01	1.087994e+00	-4.852266e-03	-5.793357e-04	6.087024e-03	2.424391e-02	4.152181e-02	3.871911e-01	1.670420e+00	1.012799e+01	6.239583e-04	3.048994e-05	2.361158e-11	1.996605e-01	3.025000e-02	1.014237e+00
4.500000e+00	5.611384e-02	3.794528e-01	-3.604997e-15	-3.188348e-14	-1.337202e-03	-1.182655e-02	-2.716673e-03	-3.080705e-02	-1.039225e+00	-1.196780e-01	1.081710e+00	-5.159852e-03	-6.133930e-04	6.274202e-03	2.346754e-02	3.728433e-02	3.802784e-01	1.681237e+00	9.898158e+00	6.952106e-04	3.209442e-05	3.156458e-11	1.900881e-01	3.033192e-02	1.005845e+00
4.750000e+00	5.601432e-02	3.791464e-01	-6.635032e-17	-5.845180e-16	-1.393452e-03	-1.227572e-02	-2.682461e-03	-3.143116e-02	-1.090821e+00	-1.259175e-01	1.072008e+00	-5.424185e-03	-6.425033e-04	6.426085e-03	2.273626e-02	3.315037e-02	3.738665e-01	1.679063e+00	9.602974e+00	7.653060e-04	3.374936e-05	4.102081e-11	1.810616e-01	3.050859e-02	9.982686e-01
5.000000e+00	5.592117e-02	3.788605e-01	-1.451127e-18	-1.274245e-17	-1.442891e-03	-1.267013e-02	-2.648523e-03	-3.199451e-02	-1.135116e+00	-1.313294e-01	1.061034e+00	-5.646803e-03	-6.669088e-04	6.550609e-03	2.204870e-02	2.916418e-02	3.680372e-01	1.668907e+00	9.275481e+00	8.335470e-04	3.546142e-05	5.162574e-11	1.728788e-01	3.077704e-02	9.916194e-01
5.250000e+00	5.576004e-02	3.780792e-01	-8.860221e-20	-7.702536e-19	-1.644488e-03	-1.429618e-02	-2.716657e-03	-3.368665e-02	-1.348317e+00	-1.557663e-01	1.015269e+00	-6.579549e-03	-7.698991e-04	6.710344e-03	2.139883e-02	2.036249e-02	3.479836e-01	1.619034e+00	8.746421e+00	9.724167e-04	3.648682e-05	1.336322e-10	1.374323e-01	3.111981e-02	9.641077e-01
5.500000e+00	5.561015e-02	3.773236e-01	-2.790210e-20	-2.407895e-19	-1.830607e-03	-1.579777e-02	-2.765493e-03	-3.525396e-02	-1.573413e+00	-1.816087e-01	9.725085e-01	-7.465667e-03	-8.677879e-04	6.847901e-03	2.079060e-02	1.100730e-02	3.297649e-01	1.561911e+00	8.203317e+00	1.113171e-03	3.753990e-05	3.214424e-10	1.049653e-01	3.184743e-02	9.387030e-01
5.750000e+00	5.547280e-02	3.766005e-01	-1.313509e-20	-1.127292e-19	-2.000526e-03	-1.716910e-02	-2.798563e-03	-3.669118e-02	-1.804797e+00	-2.082166e-01	9.332208e-01	-8.293561e-03	-9.592860e-04	6.960686e-03	2.022273e-02	1.353709e-03	3.133712e-01	1.501612e+00	7.668967e+00	1.253426e-03	3.863251e-05	7.161563e-10	7.825793e-02	3.293106e-02	9.155040e-01
6.000000e+00	5.534861e-02	3.759131e-01	-6.035856e-21	-5.158201e-20	-2.154632e-03	-1.841333e-02	-2.817210e-03	-3.800147e-02	-2.037225e+00	-2.350087e-01	8.974015e-01	-9.057299e-03	-1.043725e-03	7.051680e-03	1.969356e-02	-8.431896e-03	2.986960e-01	1.440647e+00	7.155782e+00	1.391315e-03	3.977181e-05	1.480717e-09	5.788009e-02	3.438136e-02	8.944572e-01
6.250000e+00	5.523795e-02	3.752639e-01	-2.614632e-21	-2.227035e-20	-2.293592e-03	-1.953586e-02	-2.822522e-03	-3.919006e-02	-2.265605e+00	-2.614241e-01	8.648799e-01	-9.753092e-03	-1.120671e-03	7.124410e-03	1.920129e-02	-1.816401e-02	2.856163e-01	1.380627e+00	6.670426e+00	1.525258e-03	4.096355e-05	2.850401e-09	4.303050e-02	3.621711e-02	8.754713e-01
6.500000e+00	5.514088e-02	3.746542e-01	-1.076274e-21	-9.143155e-21	-2.418240e-03	-2.054342e-02	-2.815347e-03	-4.026350e-02	-2.485258e+00	-2.869519e-01	8.354032e-01	-1.037894e-02	-1.189889e-03	7.182288e-03	1.874397e-02	-2.764551e-02	2.740028e-01	1.322575e+00	6.216076e+00	1.653978e-03	4.221235e-05	5.129309e-09	3.245010e-02	3.846757e-02	8.584322e-01
6.750000e+00	5.505717e-02	3.740848e-01	-4.405752e-22	-3.734908e-21	-2.529517e-03	-2.144359e-02	-2.796325e-03	-4.122909e-02	-2.692100e+00	-3.111532e-01	8.086817e-01	-1.093438e-02	-1.251315e-03	7.228299e-03	1.831962e-02	-3.667413e-02	2.637251e-01	1.267120e+00	5.793749e+00	1.776498e-03	4.352180e-05	8.667272e-09	2.495682e-02	4.117491e-02	8.432116e-01
7.000000e+00	5.498633e-02	3.735554e-01	-2.201019e-22	-1.862729e-21	-2.628420e-03	-2.224440e-02	-2.765932e-03	-4.209463e-02	-2.882759e+00	-3.336741e-01	7.844129e-01	-1.142020e-02	-1.305026e-03	7.264912e-03	1.792623e-02	-4.504759e-02	2.546552e-01	1.214622e+00	5.403112e+00	1.892137e-03	4.489457e-05	1.381789e-08	1.962620e-02	4.439680e-02	8.296736e-01
7.250000e+00	5.492763e-02	3.730653e-01	-2.029612e-22	-1.715327e-21	-2.715979e-03	-2.295411e-02	-2.724517e-03	-4.286810e-02	-3.054601e+00	-3.542504e-01	7.622938e-01	-1.183823e-02	-1.351216e-03	7.294101e-03	1.756182e-02	-5.256731e-02	2.466700e-01	1.165246e+00	5.042999e+00	2.000488e-03	4.633245e-05	2.088588e-08	1.579355e-02	4.820924e-02	8.176785e-01
7.500000e+00	5.488005e-02	3.726130e-01	-3.183106e-22	-2.687244e-21	-2.793227e-03	-2.358100e-02	-2.672336e-03	-4.355756e-02	-3.205692e+00	-3.727050e-01	7.420277e-01	-1.219109e-02	-1.390163e-03	7.317412e-03	1.722442e-02	-5.904219e-02	2.396521e-01	1.119028e+00	4.711746e+00	2.101392e-03	4.783641e-05	3.007723e-08	1.299926e-02	5.270971e-02	8.070857e-01
7.750000e+00	5.484238e-02	3.721965e-01	-5.633801e-22	-4.751939e-21	-2.861192e-03	-2.413328e-02	-2.609583e-03	-4.417096e-02	-3.334698e+00	-3.889387e-01	7.233257e-01	-1.248186e-02	-1.422206e-03	7.336050e-03	1.691215e-02	-6.429365e-02	2.334910e-01	1.075910e+00	4.407422e+00	2.194905e-03	4.940667e-05	4.146578e-08	1.093021e-02	5.802032e-02	7.977565e-01
8.000000e+00	5.481321e-02	3.718134e-01	-9.663355e-22	-8.144876e-21	-2.920875e-03	-2.461895e-02	-2.536412e-03	-4.471610e-02	-3.440755e+00	-4.029175e-01	7.059059e-01	-1.271392e-02	-1.447710e-03	7.350947e-03	1.662320e-02	-6.816386e-02	2.280831e-01	1.035773e+00	4.127982e+00	2.281270e-03	5.104273e-05	5.498567e-08	9.373392e-03	6.429080e-02	7.895552e-01
8.250000e+00	5.479098e-02	3.714610e-01	-1.566908e-21	-1.319916e-20	-2.973253e-03	-2.504577e-02	-2.452976e-03	-4.520051e-02	-3.523307e+00	-4.146585e-01	6.894905e-01	-1.289064e-02	-1.467041e-03	7.362828e-03	1.635585e-02	-7.052802e-02	2.233324e-01	9.984577e-01	3.871361e+00	2.360879e-03	5.274341e-05	7.045148e-08	8.182854e-03	7.170021e-02	7.823506e-01
8.500000e+00	5.477399e-02	3.711361e-01	-2.405467e-21	-2.025325e-20	-3.019263e-03	-2.542121e-02	-2.359460e-03	-4.563148e-02	-3.581935e+00	-4.242137e-01	6.738018e-01	-1.301514e-02	-1.480538e-03	7.372265e-03	1.610847e-02	-7.131081e-02	2.191495e-01	9.637813e-01	3.635547e+00	2.434252e-03	5.450688e-05	8.760133e-08	7.257430e-03	8.045607e-02	7.760161e-01
8.750000e+00	5.476049e-02	3.708357e-01	-3.517034e-21	-2.960060e-20	-3.059811e-03	-2.575245e-02	-2.256136e-03	-4.601601e-02	-3.616192e+00	-4.316546e-01	6.585558e-01	-1.309011e-02	-1.488490e-03	7.379712e-03	1.587950e-02	-7.050518e-02	2.154513e-01	9.315454e-01	3.418612e+00	2.502005e-03	5.633064e-05	1.061538e-07	6.525901e-03	9.078832e-02	7.704300e-01
9.000000e+00	5.474875e-02	3.705564e-01	-4.929519e-21	-4.147475e-20	-3.095770e-03	-2.604641e-02	-2.143426e-03	-4.636087e-02	-3.625445e+00	-4.370575e-01	6.434561e-01	-1.311752e-02	-1.491109e-03	7.385536e-03	1.566749e-02	-6.818963e-02	2.121608e-01	9.015437e-01	3.218736e+00	2.564837e-03	5.821152e-05	1.258694e-07	5.937233e-03	1.029340e-01	7.654753e-01
9.250000e+00	5.473711e-02	3.702946e-01	-6.666193e-21	-5.607009e-20	-3.127980e-03	-2.630979e-02	-2.022008e-03	-4.667258e-02	-3.608772e+00	-4.404894e-01	6.281873e-01	-1.309849e-02	-1.488506e-03	7.390040e-03	1.547103e-02	-6.453882e-02	2.092054e-01	8.735666e-01	3.034217e+00	2.623513e-03	6.014562e-05	1.466089e-07	5.454125e-03	1.171072e-01	7.610385e-01
9.500000e+00	5.472408e-02	3.700468e-01	-8.752295e-21	-7.359715e-20	-3.157259e-03	-2.654907e-02	-1.892948e-03	-4.695752e-02	-3.564934e+00	-4.419951e-01	6.124092e-01	-1.303303e-02	-1.480671e-03	7.393477e-03	1.528880e-02	-5.982233e-02	2.065170e-01	8.474028e-01	2.863471e+00	2.678855e-03	6.212828e-05	1.683844e-07	5.048733e-03	1.334471e-01	7.570097e-01
9.750000e+00	5.470841e-02	3.698094e-01	-1.122537e-20	-9.436938e-20	-3.184399e-03	-2.677060e-02	-1.757904e-03	-4.722189e-02	-3.492535e+00	-4.415874e-01	5.957561e-01	-1.291994e-02	-1.467458e-03	7.396057e-03	1.511952e-02	-5.438803e-02	2.040308e-01	8.228411e-01	2.705028e+00	2.731732e-03	6.415403e-05	1.914030e-07	4.699859e-03	1.519403e-01	7.532815e-01
1.000000e+01	5.468912e-02	3.695786e-01	-1.414886e-20	-1.189171e-19	-3.210165e-03	-2.698052e-02	-1.619354e-03	-4.747173e-02	-3.390473e+00	-4.392402e-01	5.778445e-01	-1.275682e-02	-1.448583e-03	7.397961e-03	1.496193e-02	-4.862942e-02	2.016853e-01	7.996720e-01	2.557536e+00	2.783045e-03	6.621657e-05	2.161010e-07	4.391146e-03	1.723228e-01	7.497497e-01
1.025000e+01	5.466560e-02	3.693510e-01	-1.762862e-20	-1.481257e-19	-3.235283e-03	-2.718468e-02	-1.480759e-03	-4.771282e-02	-3.258780e+00	-4.348909e-01	5.582984e-01	-1.254030e-02	-1.423660e-03	7.399338e-03	1.481484e-02	-4.293907e-02	1.994235e-01	7.776905e-01	2.419758e+00	2.833705e-03	6.830898e-05	2.431675e-07	4.109999e-03	1.939977e-01	7.463154e-01
1.050000e+01	5.463753e-02	3.691231e-01	-2.183199e-20	-1.833955e-19	-3.260406e-03	-2.738841e-02	-1.346467e-03	-4.795042e-02	-3.099717e+00	-4.284559e-01	5.367965e-01	-1.226678e-02	-1.392275e-03	7.400316e-03	1.467707e-02	-3.765397e-02	1.971942e-01	7.567011e-01	2.290581e+00	2.884582e-03	7.042403e-05	2.735517e-07	3.847041e-03	2.160364e-01	7.428883e-01
1.075000e+01	5.460489e-02	3.688920e-01	-2.700915e-20	-2.268200e-19	-3.286079e-03	-2.759614e-02	-1.221118e-03	-4.818898e-02	-2.918543e+00	-4.198608e-01	5.131390e-01	-1.193349e-02	-1.354113e-03	7.401000e-03	1.454752e-02	-3.300625e-02	1.949553e-01	7.365254e-01	2.169031e+00	2.936442e-03	7.255476e-05	3.084467e-07	3.595871e-03	2.373319e-01	7.393934e-01
1.100000e+01	5.456791e-02	3.686555e-01	-3.351687e-20	-2.813848e-19	-3.312691e-03	-2.781110e-02	-1.108668e-03	-4.843183e-02	-2.723187e+00	-4.090815e-01	4.873126e-01	-1.153987e-02	-1.309115e-03	7.401474e-03	1.442514e-02	-2.909890e-02	1.926766e-01	7.170091e-01	2.054280e+00	2.989879e-03	7.469521e-05	3.492533e-07	3.352857e-03	2.568756e-01	7.357761e-01
1.125000e+01	5.452698e-02	3.684123e-01	-4.184624e-20	-3.511980e-19	-3.340462e-03	-2.803510e-02	-1.011517e-03	-4.868096e-02	-2.522640e+00	-3.961786e-01	4.595211e-01	-1.108854e-02	-1.257583e-03	7.401802e-03	1.430902e-02	-2.591941e-02	1.903409e-01	6.980286e-01	1.945647e+00	3.045273e-03	7.684094e-05	3.975425e-07	3.116707e-03	2.740068e-01	7.320052e-01
1.150000e+01	5.448255e-02	3.681618e-01	-5.265797e-20	-4.417849e-19	-3.369453e-03	-2.826872e-02	-9.302620e-04	-4.893713e-02	-2.324961e+00	-3.813123e-01	4.301643e-01	-1.058551e-02	-1.200205e-03	7.402031e-03	1.419839e-02	-2.338182e-02	1.879429e-01	6.794910e-01	1.842591e+00	3.102796e-03	7.898913e-05	4.550391e-07	2.887785e-03	2.884906e-01	7.280714e-01
1.175000e+01	5.443510e-02	3.679042e-01	-6.683067e-20	-5.604897e-19	-3.399608e-03	-2.851154e-02	-8.640910e-04	-4.920020e-02	-2.135993e+00	-3.647324e-01	3.997733e-01	-1.003957e-02	-1.137986e-03	7.402195e-03	1.409259e-02	-2.137244e-02	1.854863e-01	6.613321e-01	1.744685e+00	3.162452e-03	8.113846e-05	5.236384e-07	2.667334e-03	3.004244e-01	7.239817e-01
1.200000e+01	5.438507e-02	3.676399e-01	-8.552765e-20	-7.170327e-19	-3.430798e-03	-2.876256e-02	-8.114170e-04	-4.946940e-02	-1.959154e+00	-3.467538e-01	3.689335e-01	-9.461296e-03	-1.072131e-03	7.402314e-03	1.399112e-02	-1.978090e-02	1.829798e-01	6.435107e-01	1.651592e+00	3.224133e-03	8.328865e-05	6.054495e-07	2.456825e-03	3.100864e-01	7.197529e-01
1.225000e+01	5.433285e-02	3.673696e-01	-1.102876e-19	-9.242655e-19	-3.462862e-03	-2.902052e-02	-7.704059e-04	-4.974370e-02	-1.795879e+00	-3.277271e-01	3.382179e-01	-8.861950e-03	-1.003922e-03	7.402403e-03	1.389358e-02	-1.851399e-02	1.804348e-01	6.260026e-01	1.563039e+00	3.287676e-03	8.544004e-05	7.028565e-07	2.257542e-03	3.178127e-01	7.154066e-01
1.250000e+01	5.427878e-02	3.670940e-01	-1.431457e-19	-1.199179e-18	-3.495635e-03	-2.928408e-02	-7.392875e-04	-5.002198e-02	-1.646270e+00	-3.080116e-01	3.081408e-01	-8.252628e-03	-9.346199e-04	7.402471e-03	1.379966e-02	-1.749828e-02	1.778630e-01	6.087959e-01	1.478798e+00	3.352895e-03	8.759334e-05	8.185862e-07	2.070378e-03	3.239275e-01	7.109651e-01
1.275000e+01	5.422315e-02	3.668139e-01	-1.867929e-19	-1.564231e-18	-3.528961e-03	-2.955203e-02	-7.164934e-04	-5.030316e-02	-1.509653e+00	-2.879548e-01	2.791325e-01	-7.643612e-03	-8.653916e-04	7.402524e-03	1.370914e-02	-1.667786e-02	1.752750e-01	5.918870e-01	1.398673e+00	3.419609e-03	8.974932e-05	9.557823e-07	1.895800e-03	3.287143e-01	7.064492e-01
1.300000e+01	5.416618e-02	3.665299e-01	-2.447843e-19	-2.049081e-18	-3.562704e-03	-2.982327e-02	-7.006932e-04	-5.058629e-02	-1.384982e+00	-2.678770e-01	2.515296e-01	-7.043971e-03	-7.972646e-04	7.402566e-03	1.362187e-02	-1.601071e-02	1.726802e-01	5.752771e-01	1.322488e+00	3.487652e-03	9.190874e-05	1.118085e-06	1.733890e-03	3.324095e-01	7.018774e-01
1.325000e+01	5.410809e-02	3.662426e-01	-3.218116e-19	-2.692856e-18	-3.596748e-03	-3.009688e-02	-6.907827e-04	-5.087054e-02	-1.271099e+00	-2.480615e-01	2.255762e-01	-6.461357e-03	-7.311039e-04	7.402599e-03	1.353773e-02	-1.546524e-02	1.700868e-01	5.589707e-01	1.250082e+00	3.556879e-03	9.407225e-05	1.309714e-06	1.584423e-03	3.352053e-01	6.972655e-01
1.350000e+01	5.404902e-02	3.659524e-01	-4.240564e-19	-3.547090e-18	-3.630996e-03	-3.037207e-02	-6.858531e-04	-5.115520e-02	-1.166877e+00	-2.287493e-01	2.014316e-01	-5.901928e-03	-6.676047e-04	7.402627e-03	1.345666e-02	-1.501762e-02	1.675010e-01	5.429734e-01	1.181303e+00	3.627166e-03	9.624039e-05	1.535566e-06	1.446952e-03	3.372568e-01	6.926266e-01
1.375000e+01	5.398913e-02	3.656597e-01	-5.596480e-19	-4.679533e-18	-3.665368e-03	-3.064820e-02	-6.851578e-04	-5.143969e-02	-1.071298e+00	-2.101374e-01	1.791810e-01	-5.370388e-03	-6.072966e-04	7.402650e-03	1.337859e-02	-1.464968e-02	1.649282e-01	5.272915e-01	1.116004e+00	3.698407e-03	9.841357e-05	1.801309e-06	1.320883e-03	3.386888e-01	6.879716e-01
1.400000e+01	5.392852e-02	3.653650e-01	-7.392548e-19	-6.179064e-18	-3.699796e-03	-3.092476e-02	-6.880811e-04	-5.172353e-02	-9.834786e-01	-1.923792e-01	1.588481e-01	-4.870082e-03	-5.505549e-04	7.402669e-03	1.330348e-02	-1.434742e-02	1.623726e-01	5.119314e-01	1.054045e+00	3.770512e-03	1.005921e-04	2.113497e-06	1.205534e-03	3.396024e-01	6.833094e-01
1.425000e+01	5.386729e-02	3.650683e-01	-9.768432e-19	-8.162003e-18	-3.734225e-03	-3.120128e-02	-6.941112e-04	-5.200629e-02	-9.026685e-01	-1.755872e-01	1.404075e-01	-4.403143e-03	-4.976174e-04	7.402685e-03	1.323132e-02	-1.409990e-02	1.598375e-01	4.968986e-01	9.952887e-01	3.843405e-03	1.027763e-04	2.479687e-06	1.100184e-03	3.400797e-01	6.786475e-01
1.450000e+01	5.380554e-02	3.647700e-01	-1.290650e-18	-1.078018e-17	-3.768609e-03	-3.147740e-02	-7.028189e-04	-5.228765e-02	-8.282418e-01	-1.598372e-01	1.237957e-01	-3.970652e-03	-4.486027e-04	7.402699e-03	1.316208e-02	-1.389848e-02	1.573258e-01	4.821981e-01	9.396025e-01	3.917016e-03	1.049662e-04	2.908570e-06	1.004100e-03	3.401879e-01	6.739923e-01
1.475000e+01	5.374333e-02	3.644704e-01	-1.704418e-18	-1.423123e-17	-3.802907e-03	-3.175280e-02	-7.138406e-04	-5.256728e-02	-7.596755e-01	-1.451723e-01	1.089219e-01	-3.572813e-03	-4.035303e-04	7.402711e-03	1.309573e-02	-1.373623e-02	1.548395e-01	4.678343e-01	8.868564e-01	3.991285e-03	1.071621e-04	3.410105e-06	9.165645e-04	3.399829e-01	6.693493e-01
1.500000e+01	5.368075e-02	3.641695e-01	-2.248966e-18	-1.877157e-17	-3.837084e-03	-3.202719e-02	-7.268649e-04	-5.284494e-02	-6.965303e-01	-1.316081e-01	9.567671e-02	-3.209116e-03	-3.623392e-04	7.402721e-03	1.303223e-02	-1.360749e-02	1.523804e-01	4.538103e-01	8.369235e-01	4.066153e-03	1.093641e-04	3.995670e-06	8.368856e-04	3.395112e-01	6.647232e-01
1.525000e+01	5.361784e-02	3.638677e-01	-2.964165e-18	-2.473284e-17	-3.871106e-03	-3.230032e-02	-7.416221e-04	-5.312039e-02	-6.384313e-01	-1.191373e-01	8.393913e-02	-2.878494e-03	-3.249054e-04	7.402730e-03	1.297157e-02	-1.350764e-02	1.499502e-01	4.401286e-01	7.896805e-01	4.141565e-03	1.115724e-04	4.678220e-06	7.644069e-04	3.388120e-01	6.601185e-01
1.550000e+01	5.355467e-02	3.635649e-01	-3.901414e-18	-3.254248e-17	-3.904946e-03	-3.257194e-02	-7.578765e-04	-5.339342e-02	-5.850515e-01	-1.077345e-01	7.358291e-02	-2.579465e-03	-2.910586e-04	7.402738e-03	1.291368e-02	-1.343281e-02	1.475500e-01	4.267908e-01	7.450074e-01	4.217468e-03	1.137871e-04	5.472455e-06	6.985115e-04	3.379189e-01	6.555390e-01
