3.250000e+00	5.504256e+01	9.999917e-01	7.127435e-03	5.605947e-05	1.564523e-02	7.390464e-03	6.170987e-01	9.674487e-01	6.310321e-01	8.847736e-01	7.936525e-01	9.849319e-01	2.572455e-02	1.642201e-02	9.067131e-01	8.835654e-01	1.230821e-06	1.621924e-07	9.509256e+00	9.096423e+00	9.066034e+00	6.981933e-04	4.028397e-04	9.488565e-05	3.480607e-01	3.540458e+00	7.721682e-01
3.500000e+00	5.427723e+01	9.999910e-01	1.627885e-03	1.896533e-06	1.810032e-02	7.641281e-03	7.152904e-01	9.594224e-01	7.283393e-01	8.537321e-01	8.775823e-01	9.816765e-01	2.594816e-02	1.667612e-02	9.067885e-01	8.828961e-01	1.325082e-06	1.757500e-07	9.408613e+00	9.083449e+00	9.066474e+00	7.525383e-04	3.857614e-04	9.434544e-05	3.481051e-01	3.540523e+00	7.721746e-01
3.750000e+00	5.332728e+01	9.999900e-01	3.719285e-04	7.558217e-08	2.043789e-02	7.892049e-03	7.814991e-01	9.514628e-01	7.927895e-01	8.237798e-01	9.268091e-01	9.784031e-01	2.619249e-02	1.695105e-02	9.068627e-01	8.821702e-01	1.434488e-06	1.915975e-07	9.328859e+00	9.076229e+00	9.066721e+00	8.023837e-04	3.702831e-04	9.384897e-05	3.481488e-01	3.540580e+00	7.721808e-01
4.000000e+00	5.231923e+01	9.999889e-01	8.501069e-05	3.592971e-09	2.264846e-02	8.142773e-03	8.256886e-01	9.435696e-01	8.350049e-01	7.948783e-01	9.558490e-01	9.751066e-01	2.645597e-02	1.724522e-02	9.069357e-01	8.813919e-01	1.558636e-06	2.097388e-07	9.266191e+00	9.072111e+00	9.066858e+00	8.492424e-04	3.562633e-04	9.339427e-05	3.481918e-01	3.540629e+00	7.721869e-01
4.250000e+00	5.133079e+01	9.999876e-01	1.943954e-05	2.023296e-10	2.473570e-02	8.393452e-03	8.547960e-01	9.357421e-01	8.622469e-01	7.669907e-01	9.731176e-01	9.717860e-01	2.673740e-02	1.755741e-02	9.070076e-01	8.805645e-01	1.697246e-06	2.301998e-07	9.217227e+00	9.069688e+00	9.066933e+00	8.936285e-04	3.435682e-04	9.297825e-05	3.482342e-01	3.540672e+00	7.721929e-01
4.500000e+00	5.040777e+01	9.999862e-01	4.447390e-06	1.328322e-11	2.671002e-02	8.644089e-03	8.735984e-01	9.279798e-01	8.794264e-01	7.400816e-01	9.834778e-01	9.684426e-01	2.703573e-02	1.788657e-02	9.070785e-01	8.796908e-01	1.849986e-06	2.530019e-07	9.179120e+00	9.068208e+00	9.066970e+00	9.356019e-04	3.320739e-04	9.259769e-05	3.482759e-01	3.540712e+00	7.721989e-01
4.750000e+00	4.957549e+01	9.999849e-01	1.017959e-06	1.002010e-12	2.858469e-02	8.894682e-03	8.853780e-01	9.202822e-01	8.898597e-01	7.141166e-01	9.897486e-01	9.650794e-01	2.734987e-02	1.823159e-02	9.071484e-01	8.787738e-01	2.016367e-06	2.781469e-07	9.149546e+00	9.067268e+00	9.066984e+00	9.750222e-04	3.216664e-04	9.224947e-05	3.483171e-01	3.540748e+00	7.722048e-01
5.000000e+00	4.884629e+01	9.999836e-01	2.331054e-07	9.139299e-14	3.037372e-02	9.145230e-03	8.923972e-01	9.126487e-01	8.957952e-01	6.890625e-01	9.935756e-01	9.617002e-01	2.767864e-02	1.859129e-02	9.072174e-01	8.778168e-01	2.195701e-06	3.056081e-07	9.126643e+00	9.066644e+00	9.066983e+00	1.011677e-03	3.122416e-04	9.193069e-05	3.483578e-01	3.540781e+00	7.722107e-01
5.250000e+00	4.578906e+01	9.999776e-01	5.344722e-08	2.310567e-14	3.197269e-02	9.395767e-03	8.937858e-01	9.050793e-01	8.962865e-01	6.648875e-01	9.958737e-01	9.582558e-01	2.803261e-02	1.897632e-02	9.072854e-01	8.767912e-01	2.399935e-06	3.372311e-07	9.109049e+00	9.066222e+00	9.066972e+00	1.107436e-03	3.041944e-04	9.164508e-05	3.483979e-01	3.540812e+00	7.722166e-01
5.500000e+00	4.297502e+01	9.999694e-01	1.228395e-08	3.044438e-14	3.330647e-02	9.646339e-03	8.890842e-01	8.975742e-01	8.908574e-01	6.415606e-01	9.972257e-01	9.546968e-01	2.842846e-02	1.940353e-02	9.073526e-01	8.756521e-01	2.649938e-06	3.762906e-07	9.095705e+00	9.065936e+00	9.066955e+00	1.218720e-03	2.972746e-04	9.139609e-05	3.484375e-01	3.540841e+00	7.722225e-01
5.750000e+00	4.040527e+01	9.999593e-01	2.831259e-09	5.732191e-14	3.442658e-02	9.896957e-03	8.800804e-01	8.901332e-01	8.813075e-01	6.190522e-01	9.980134e-01	9.510276e-01	2.887129e-02	1.987806e-02	9.074190e-01	8.743859e-01	2.956324e-06	4.246840e-07	9.085673e+00	9.065736e+00	9.066934e+00	1.341827e-03	2.913916e-04	9.118027e-05	3.484766e-01	3.540870e+00	7.722284e-01
6.000000e+00	3.807411e+01	9.999473e-01	6.547440e-10	1.056594e-13	3.537535e-02	1.014763e-02	8.680423e-01	8.827559e-01	8.688827e-01	5.973336e-01	9.984460e-01	9.472532e-01	2.936536e-02	2.040421e-02	9.074844e-01	8.729814e-01	3.330155e-06	4.845104e-07	9.078215e+00	9.065593e+00	9.066910e+00	1.474726e-03	2.864771e-04	9.099552e-05	3.485152e-01	3.540897e+00	7.722343e-01
6.250000e+00	3.597175e+01	9.999335e-01	1.521015e-10	1.847380e-13	3.618721e-02	1.039837e-02	8.539059e-01	8.754422e-01	8.544845e-01	5.763772e-01	9.986405e-01	9.433783e-01	2.991402e-02	2.098535e-02	9.075489e-01	8.714297e-01	3.782567e-06	5.580437e-07	9.072753e+00	9.065488e+00	9.066884e+00	1.615246e-03	2.824616e-04	9.084002e-05	3.485533e-01	3.540924e+00	7.722402e-01
6.500000e+00	3.408596e+01	9.999179e-01	3.571762e-11	3.063710e-13	3.688994e-02	1.064918e-02	8.383826e-01	8.681917e-01	8.387896e-01	5.561562e-01	9.986631e-01	9.394084e-01	3.051969e-02	2.162392e-02	9.076125e-01	8.697248e-01	4.324298e-06	6.476876e-07	9.068835e+00	9.065411e+00	9.066856e+00	1.761174e-03	2.792742e-04	9.071198e-05	3.485908e-01	3.540951e+00	7.722460e-01
6.750000e+00	3.240308e+01	9.999009e-01	8.812466e-12	4.833949e-13	3.750572e-02	1.090006e-02	8.220237e-01	8.610041e-01	8.223186e-01	5.366449e-01	9.985529e-01	9.353494e-01	3.118385e-02	2.232143e-02	9.076750e-01	8.678629e-01	4.965213e-06	7.559233e-07	9.066104e+00	9.065354e+00	9.066829e+00	1.910339e-03	2.768445e-04	9.060953e-05	3.486276e-01	3.540977e+00	7.722519e-01
7.000000e+00	3.090868e+01	9.998828e-01	2.766345e-12	7.281390e-13	3.805216e-02	1.115101e-02	8.052585e-01	8.538790e-01	8.054773e-01	5.178185e-01	9.983345e-01	9.312079e-01	3.190712e-02	2.307847e-02	9.077364e-01	8.658430e-01	5.713857e-06	8.852494e-07	9.064280e+00	9.065310e+00	9.066800e+00	2.060685e-03	2.751026e-04	9.053081e-05	3.486638e-01	3.541002e+00	7.722578e-01
7.250000e+00	2.958808e+01	9.998641e-01	1.661360e-12	1.050731e-12	3.854320e-02	1.140202e-02	7.884216e-01	8.468160e-01	7.885835e-01	4.996530e-01	9.980250e-01	9.269912e-01	3.268926e-02	2.389482e-02	9.077965e-01	8.636662e-01	6.577079e-06	1.038122e-06	9.063144e+00	9.065275e+00	9.066772e+00	2.210328e-03	2.739806e-04	9.047390e-05	3.486993e-01	3.541028e+00	7.722636e-01
7.500000e+00	2.842663e+01	9.998451e-01	1.791794e-12	1.457498e-12	3.898983e-02	1.165310e-02	7.717714e-01	8.398144e-01	7.718843e-01	4.821253e-01	9.976382e-01	9.227070e-01	3.352931e-02	2.476951e-02	9.078553e-01	8.613356e-01	7.559754e-06	1.216895e-06	9.062521e+00	9.065248e+00	9.066743e+00	2.357597e-03	2.734129e-04	9.043694e-05	3.487339e-01	3.541054e+00	7.722695e-01
7.750000e+00	2.741007e+01	9.998263e-01	2.287786e-12	1.949767e-12	3.940075e-02	1.190423e-02	7.555047e-01	8.328737e-01	7.555705e-01	4.652131e-01	9.971870e-01	9.183634e-01	3.442567e-02	2.570090e-02	9.079126e-01	8.588562e-01	8.664624e-06	1.423767e-06	9.062279e+00	9.065226e+00	9.066715e+00	2.501054e-03	2.733372e-04	9.041808e-05	3.487677e-01	3.541079e+00	7.722753e-01
8.000000e+00	2.652467e+01	9.998080e-01	2.936016e-12	2.523291e-12	3.978283e-02	1.215539e-02	7.397693e-01	8.259932e-01	7.397866e-01	4.488948e-01	9.966841e-01	9.139687e-01	3.537618e-02	2.668682e-02	9.079683e-01	8.562343e-01	9.892245e-06	1.660734e-06	9.062310e+00	9.065207e+00	9.066686e+00	2.639504e-03	2.736946e-04	9.041555e-05	3.488006e-01	3.541105e+00	7.722812e-01
8.250000e+00	2.575743e+01	9.997905e-01	3.672014e-12	3.168374e-12	4.014155e-02	1.240660e-02	7.246734e-01	8.191724e-01	7.246403e-01	4.331495e-01	9.961424e-01	9.095312e-01	3.637826e-02	2.772468e-02	9.080223e-01	8.534776e-01	1.124104e-05	1.929549e-06	9.062534e+00	9.065189e+00	9.066658e+00	2.771994e-03	2.744302e-04	9.042766e-05	3.488324e-01	3.541130e+00	7.722870e-01
8.500000e+00	2.509616e+01	9.997742e-01	4.462736e-12	3.870651e-12	4.048129e-02	1.265782e-02	7.102936e-01	8.124104e-01	7.102086e-01	4.179573e-01	9.955746e-01	9.050588e-01	3.742899e-02	2.881151e-02	9.080744e-01	8.505943e-01	1.270745e-05	2.231695e-06	9.062888e+00	9.065174e+00	9.066630e+00	2.897796e-03	2.754932e-04	9.045281e-05	3.488631e-01	3.541156e+00	7.722929e-01
8.750000e+00	2.452956e+01	9.997592e-01	5.280805e-12	4.612333e-12	4.080559e-02	1.290905e-02	6.966815e-01	8.057065e-01	6.965447e-01	4.032986e-01	9.949934e-01	9.005593e-01	3.852522e-02	2.994413e-02	9.081244e-01	8.475937e-01	1.428614e-05	2.568362e-06	9.063322e+00	9.065159e+00	9.066603e+00	3.016393e-03	2.768370e-04	9.048952e-05	3.488926e-01	3.541181e+00	7.722987e-01
9.000000e+00	2.404721e+01	9.997456e-01	6.100269e-12	5.373722e-12	4.111728e-02	1.316028e-02	6.838690e-01	7.990601e-01	6.836818e-01	3.891548e-01	9.944107e-01	8.960399e-01	3.966363e-02	3.111920e-02	9.081724e-01	8.444851e-01	1.597025e-05	2.940440e-06	9.063802e+00	9.065144e+00	9.066575e+00	3.127455e-03	2.784191e-04	9.053639e-05	3.489208e-01	3.541207e+00	7.723046e-01
9.250000e+00	2.363960e+01	9.997334e-01	6.897156e-12	6.134745e-12	4.141872e-02	1.341151e-02	6.718723e-01	7.924703e-01	6.716377e-01	3.755077e-01	9.938373e-01	8.915072e-01	4.084083e-02	3.233328e-02	9.082180e-01	8.412781e-01	1.775168e-05	3.348511e-06	9.064300e+00	9.065128e+00	9.066548e+00	3.230818e-03	2.802011e-04	9.059215e-05	3.489478e-01	3.541232e+00	7.723104e-01
9.500000e+00	2.329809e+01	9.997228e-01	7.650717e-12	6.876330e-12	4.171180e-02	1.366271e-02	6.606951e-01	7.859365e-01	6.604174e-01	3.623399e-01	9.932829e-01	8.869675e-01	4.205339e-02	3.358293e-02	9.082614e-01	8.379824e-01	1.962142e-05	3.792863e-06	9.064795e+00	9.065113e+00	9.066521e+00	3.326457e-03	2.821486e-04	9.065563e-05	3.489733e-01	3.541258e+00	7.723162e-01
9.750000e+00	2.301487e+01	9.997137e-01	8.344341e-12	7.581504e-12	4.199810e-02	1.391389e-02	6.503315e-01	7.794580e-01	6.500160e-01	3.496345e-01	9.927556e-01	8.824261e-01	4.329795e-02	3.486474e-02	9.083022e-01	8.346074e-01	2.156976e-05	4.273496e-06	9.065275e+00	9.065097e+00	9.066494e+00	3.414463e-03	2.842309e-04	9.072579e-05	3.489974e-01	3.541283e+00	7.723220e-01
1.000000e+01	2.278293e+01	9.997059e-01	8.965968e-12	8.236148e-12	4.227895e-02	1.416503e-02	6.407680e-01	7.730341e-01	6.404207e-01	3.373752e-01	9.922618e-01	8.778882e-01	4.457120e-02	3.617538e-02	9.083406e-01	8.311622e-01	2.358665e-05	4.790144e-06	9.065729e+00	9.065080e+00	9.066467e+00	3.495022e-03	2.864207e-04	9.080166e-05	3.490199e-01	3.541309e+00	7.723279e-01
1.025000e+01	2.259598e+01	9.996995e-01	9.508024e-12	8.829403e-12	4.255543e-02	1.441613e-02	6.319848e-01	7.666641e-01	6.316121e-01	3.255463e-01	9.918066e-01	8.733581e-01	4.586997e-02	3.751164e-02	9.083763e-01	8.276558e-01	2.566184e-05	5.342297e-06	9.066152e+00	9.065062e+00	9.066441e+00	3.568394e-03	2.886941e-04	9.088239e-05	3.490410e-01	3.541335e+00	7.723337e-01
1.050000e+01	2.244841e+01	9.996943e-01	9.967013e-12	9.353762e-12	4.282846e-02	1.466718e-02	6.239578e-01	7.603473e-01	6.235662e-01	3.141327e-01	9.913933e-01	8.688398e-01	4.719120e-02	3.887045e-02	9.084093e-01	8.240964e-01	2.778518e-05	5.929225e-06	9.066539e+00	9.065044e+00	9.066415e+00	3.634894e-03	2.910304e-04	9.096722e-05	3.490604e-01	3.541361e+00	7.723395e-01
1.075000e+01	2.233521e+01	9.996902e-01	1.034290e-11	9.804925e-12	4.309884e-02	1.491818e-02	6.166590e-01	7.540833e-01	6.162549e-01	3.031197e-01	9.910241e-01	8.643365e-01	4.853202e-02	4.024891e-02	9.084396e-01	8.204920e-01	2.994673e-05	6.550006e-06	9.066889e+00	9.065025e+00	9.066389e+00	3.694877e-03	2.934112e-04	9.105548e-05	3.490782e-01	3.541386e+00	7.723453e-01
1.100000e+01	2.225195e+01	9.996871e-01	1.063839e-11	1.018146e-11	4.336721e-02	1.516911e-02	6.100580e-01	7.478713e-01	6.096474e-01	2.924932e-01	9.906997e-01	8.598513e-01	4.988972e-02	4.164426e-02	9.084672e-01	8.168500e-01	3.213692e-05	7.203554e-06	9.067201e+00	9.065005e+00	9.066363e+00	3.748725e-03	2.958211e-04	9.114657e-05	3.490944e-01	3.541412e+00	7.723511e-01
1.125000e+01	2.219470e+01	9.996850e-01	1.085822e-11	1.048439e-11	4.363414e-02	1.541999e-02	6.041221e-01	7.417108e-01	6.037107e-01	2.822397e-01	9.904200e-01	8.553867e-01	5.126176e-02	4.305396e-02	9.084919e-01	8.131772e-01	3.434669e-05	7.888646e-06	9.067477e+00	9.064984e+00	9.066337e+00	3.796830e-03	2.982467e-04	9.123998e-05	3.491090e-01	3.541438e+00	7.723569e-01
1.150000e+01	2.215999e+01	9.996836e-01	1.100850e-11	1.071666e-11	4.390011e-02	1.567079e-02	5.988174e-01	7.356014e-01	5.984102e-01	2.723460e-01	9.901839e-01	8.509448e-01	5.264578e-02	4.447564e-02	9.085139e-01	8.094801e-01	3.656750e-05	8.603950e-06	9.067717e+00	9.064963e+00	9.066311e+00	3.839592e-03	3.006768e-04	9.133524e-05	3.491219e-01	3.541464e+00	7.723627e-01
1.175000e+01	2.214474e+01	9.996829e-01	1.109615e-11	1.088269e-11	4.416552e-02	1.592153e-02	5.941093e-01	7.295423e-01	5.937108e-01	2.627995e-01	9.899896e-01	8.465275e-01	5.403961e-02	4.590709e-02	9.085330e-01	8.057644e-01	3.879145e-05	9.348045e-06	9.067923e+00	9.064941e+00	9.066285e+00	3.877408e-03	3.031017e-04	9.143197e-05	3.491331e-01	3.541490e+00	7.723685e-01
1.200000e+01	2.214626e+01	9.996829e-01	1.112844e-11	1.098791e-11	4.443073e-02	1.617219e-02	5.899626e-01	7.235333e-01	5.895766e-01	2.535879e-01	9.898348e-01	8.421364e-01	5.544127e-02	4.734631e-02	9.085493e-01	8.020354e-01	4.101127e-05	1.011945e-05	9.068099e+00	9.064919e+00	9.066260e+00	3.910663e-03	3.055137e-04	9.152982e-05	3.491427e-01	3.541516e+00	7.723743e-01
1.225000e+01	2.216216e+01	9.996834e-01	1.111262e-11	1.103836e-11	4.469604e-02	1.642278e-02	5.863423e-01	7.175737e-01	5.859720e-01	2.446995e-01	9.897168e-01	8.377726e-01	5.684891e-02	4.879145e-02	9.085628e-01	7.982979e-01	4.322035e-05	1.091664e-05	9.068245e+00	9.064896e+00	9.066234e+00	3.939730e-03	3.079063e-04	9.162852e-05	3.491506e-01	3.541541e+00	7.723801e-01
1.250000e+01	2.219036e+01	9.996843e-01	1.105567e-11	1.104032e-11	4.496171e-02	1.667328e-02	5.832135e-01	7.116631e-01	5.828614e-01	2.361228e-01	9.896327e-01	8.334373e-01	5.826087e-02	5.024083e-02	9.085735e-01	7.945565e-01	4.541273e-05	1.173807e-05	9.068364e+00	9.064873e+00	9.066209e+00	3.964964e-03	3.102743e-04	9.172780e-05	3.491569e-01	3.541567e+00	7.723859e-01
1.275000e+01	2.222902e+01	9.996855e-01	1.096416e-11	1.100010e-11	4.522795e-02	1.692371e-02	5.805420e-01	7.058010e-01	5.802102e-01	2.278470e-01	9.895795e-01	8.291312e-01	5.967563e-02	5.169292e-02	9.085815e-01	7.908149e-01	4.758306e-05	1.258219e-05	9.068459e+00	9.064849e+00	9.066183e+00	3.986701e-03	3.126136e-04	9.182747e-05	3.491615e-01	3.541593e+00	7.723917e-01
1.300000e+01	2.227654e+01	9.996871e-01	1.084409e-11	1.092380e-11	4.549495e-02	1.717406e-02	5.782944e-01	6.999871e-01	5.779842e-01	2.198615e-01	9.895541e-01	8.248551e-01	6.109183e-02	5.314634e-02	9.085867e-01	7.870768e-01	4.972663e-05	1.344743e-05	9.068532e+00	9.064825e+00	9.066158e+00	4.005255e-03	3.149208e-04	9.192734e-05	3.491645e-01	3.541619e+00	7.723975e-01
1.325000e+01	2.233151e+01	9.996890e-01	1.070088e-11	1.081716e-11	4.576288e-02	1.742433e-02	5.764383e-01	6.942208e-01	5.761508e-01	2.121561e-01	9.895534e-01	8.206095e-01	6.250822e-02	5.459984e-02	9.085893e-01	7.833452e-01	5.183928e-05	1.433226e-05	9.068585e+00	9.064800e+00	9.066132e+00	4.020921e-03	3.171937e-04	9.202728e-05	3.491660e-01	3.541645e+00	7.724033e-01
1.350000e+01	2.239270e+01	9.996910e-01	1.053932e-11	1.068549e-11	4.603188e-02	1.767451e-02	5.749425e-01	6.885018e-01	5.746781e-01	2.047209e-01	9.895746e-01	8.163946e-01	6.392370e-02	5.605229e-02	9.085893e-01	7.796232e-01	5.391740e-05	1.523518e-05	9.068620e+00	9.064775e+00	9.066107e+00	4.033968e-03	3.194305e-04	9.212716e-05	3.491659e-01	3.541671e+00	7.724091e-01
1.375000e+01	2.245903e+01	9.996933e-01	1.036360e-11	1.053360e-11	4.630206e-02	1.792461e-02	5.737770e-01	6.828297e-01	5.735359e-01	1.975465e-01	9.896147e-01	8.122109e-01	6.533726e-02	5.750270e-02	9.085866e-01	7.759131e-01	5.595786e-05	1.615471e-05	9.068639e+00	9.064750e+00	9.066081e+00	4.044648e-03	3.216300e-04	9.222689e-05	3.491643e-01	3.541696e+00	7.724148e-01
1.400000e+01	2.252958e+01	9.996956e-01	1.017736e-11	1.036577e-11	4.657351e-02	1.817463e-02	5.729132e-01	6.772040e-01	5.726951e-01	1.906237e-01	9.896713e-01	8.080584e-01	6.674800e-02	5.895014e-02	9.085814e-01	7.722171e-01	5.795803e-05	1.708940e-05	9.068643e+00	9.064725e+00	9.066056e+00	4.053188e-03	3.237916e-04	9.232639e-05	3.491612e-01	3.541722e+00	7.724206e-01
1.425000e+01	2.260353e+01	9.996981e-01	9.983705e-12	1.018578e-11	4.684634e-02	1.842456e-02	5.723239e-01	6.716244e-01	5.721284e-01	1.839436e-01	9.897419e-01	8.039372e-01	6.815512e-02	6.039382e-02	9.085738e-01	7.685374e-01	5.991567e-05	1.803786e-05	9.068635e+00	9.064699e+00	9.066031e+00	4.059800e-03	3.259150e-04	9.242560e-05	3.491566e-01	3.541748e+00	7.724264e-01
1.450000e+01	2.268016e+01	9.997006e-01	9.785250e-12	9.996909e-12	4.712059e-02	1.867441e-02	5.719834e-01	6.660904e-01	5.718098e-01	1.774978e-01	9.898243e-01	7.998474e-01	6.955790e-02	6.183301e-02	9.085637e-01	7.648755e-01	6.182893e-05	1.899875e-05	9.068616e+00	9.064673e+00	9.066005e+00	4.064672e-03	3.280003e-04	9.252446e-05	3.491506e-01	3.541774e+00	7.724321e-01
1.475000e+01	2.275887e+01	9.997032e-01	9.584198e-12	9.801962e-12	4.739633e-02	1.892418e-02	5.718676e-01	6.606018e-01	5.717149e-01	1.712780e-01	9.899164e-01	7.957889e-01	7.095572e-02	6.326707e-02	9.085513e-01	7.612330e-01	6.369631e-05	1.997076e-05	9.068586e+00	9.064647e+00	9.065980e+00	4.067979e-03	3.300478e-04	9.262296e-05	3.491432e-01	3.541800e+00	7.724379e-01
1.500000e+01	2.283912e+01	9.997058e-01	9.382375e-12	9.603330e-12	4.767361e-02	1.917386e-02	5.719536e-01	6.551580e-01	5.718209e-01	1.652763e-01	9.900165e-01	7.917615e-01	7.234799e-02	6.469543e-02	9.085366e-01	7.576113e-01	6.551661e-05	2.095264e-05	9.068548e+00	9.064621e+00	9.065954e+00	4.069876e-03	3.320582e-04	9.272106e-05	3.491344e-01	3.541825e+00	7.724437e-01
1.525000e+01	2.292045e+01	9.997085e-01	9.181278e-12	9.403012e-12	4.795246e-02	1.942345e-02	5.722204e-01	6.497589e-01	5.721065e-01	1.594850e-01	9.901228e-01	7.877652e-01	7.373423e-02	6.611759e-02	9.085196e-01	7.540115e-01	6.728892e-05	2.194318e-05	9.068502e+00	9.064594e+00	9.065929e+00	4.070504e-03	3.340322e-04	9.281875e-05	3.491244e-01	3.541851e+00	7.724494e-01
